"tick","Id","OtherId","Type","Trust"
69,4,9,C,0.11594202898550725
69,5,7,C,0.6231884057971014
69,5,8,C,0.4782608695652174
69,5,9,C,0.11594202898550725
69,6,0,S,0.0
69,6,1,S,0.25
69,6,2,S,0.0
69,6,3,S,0.12731750085403615
69,6,4,S,0.1453402052986589
69,6,10,C,0.8260869565217391
69,6,15,C,0.0
69,7,0,S,0.0
69,7,1,S,0.14100615864064406
69,7,2,S,0.0
69,7,3,S,0.0
69,7,4,S,0.0
69,7,5,S,0.1209829025632292
69,7,15,C,0.8260869565217391
69,8,0,S,0.1344181453789407
69,8,1,S,0.0
69,8,2,S,0.1558359870843247
69,8,3,S,0.0
69,8,4,S,0.0
69,8,5,S,0.361959373075911
69,8,11,C,0.14492753623188406
69,8,14,C,0.8260869565217391
69,9,0,S,0.46785449868536877
69,9,2,S,0.11181985422042556
69,9,3,S,0.5
69,9,4,S,0.5
69,9,5,S,0.5
69,9,11,C,0.8260869565217391
69,9,15,C,0.0
69,10,6,S,0.1690753172145345
69,10,20,C,0.0
69,10,22,C,0.0
69,10,24,C,0.8840579710144928
69,10,12,C,0.2028985507246377
69,11,8,S,0.7537726561455574
69,11,9,S,0.06544494088615303
69,11,16,C,0.2028985507246377
69,11,20,C,0.7101449275362319
69,11,22,C,0.8840579710144928
69,11,12,C,0.0
69,14,8,S,0.13266875154243363
69,14,18,C,0.0
69,14,20,C,0.8840579710144928
69,14,22,C,0.043478260869565216
69,14,24,C,0.0
69,15,6,S,0.0
69,15,7,S,0.11820476070152117
69,15,9,S,0.0
69,15,18,C,0.8840579710144928
69,12,10,S,1.0
69,12,11,S,0.0
69,12,25,C,0.9420289855072463
69,12,13,C,0.057971014492753624
69,16,11,S,0.6364413922444888
69,16,21,C,0.9420289855072463
69,16,23,C,0.0
69,18,14,S,0.0
69,18,15,S,0.33014973322435504
69,18,17,C,0.7971014492753623
69,18,19,C,0.0
69,18,21,C,0.0
69,18,23,C,0.9420289855072463
69,18,25,C,0.0
69,18,13,C,0.07246376811594203
69,20,10,S,0.0
69,20,11,S,0.0
69,20,14,S,0.42407720621913325
69,20,21,C,0.0
69,20,23,C,0.7971014492753623
69,20,13,C,0.9420289855072463
69,22,10,S,0.0
69,22,11,S,0.4588866957874255
69,22,14,S,1.0
69,22,17,C,0.0
69,22,19,C,0.9420289855072463
69,22,21,C,0.0
69,22,25,C,0.0
69,22,13,C,0.08695652173913043
69,24,10,S,0.38458579839115997
69,24,14,S,0.0
69,24,17,C,0.9420289855072463
69,24,19,C,0.0
69,24,21,C,0.0
69,24,25,C,0.0
69,24,13,C,0.7971014492753623
69,13,18,S,0.32746304629956524
69,13,20,S,0.2954144823627065
69,13,22,S,0.0
69,13,24,S,0.17471645392853208
69,13,12,S,0.0
69,17,18,S,0.5662985927054618
69,17,22,S,0.0
69,17,24,S,0.813499161411874
69,19,18,S,0.0
69,19,22,S,0.5750528011399237
69,19,24,S,0.0
69,21,16,S,0.13469917364017148
69,21,18,S,0.0
69,21,20,S,0.0
69,21,22,S,0.0
69,21,24,S,0.0
69,23,16,S,0.0
69,23,18,S,0.6062534920542673
69,23,20,S,0.5975090805616976
69,25,18,S,0.0
69,25,22,S,0.0
69,25,24,S,0.0
69,25,12,S,0.1838387124249953
70,0,6,C,0.02857142857142857
70,0,7,C,0.0
70,0,8,C,0.6285714285714286
70,0,9,C,0.7714285714285715
70,1,6,C,0.4714285714285714
70,1,7,C,0.7714285714285715
70,1,8,C,0.2571428571428571
70,2,6,C,0.0
70,2,7,C,0.44285714285714284
70,2,8,C,0.7714285714285715
70,2,9,C,0.6285714285714286
70,3,6,C,0.7714285714285715
70,3,7,C,0.0
70,3,8,C,0.04285714285714286
70,3,9,C,0.12857142857142856
70,4,6,C,0.6285714285714286
70,4,7,C,0.0
70,4,8,C,0.08571428571428572
70,4,9,C,0.12857142857142856
70,5,7,C,0.6285714285714286
70,5,8,C,0.4857142857142857
70,5,9,C,0.12857142857142856
70,6,0,S,0.0
70,6,1,S,0.25
70,6,2,S,0.0
70,6,3,S,0.12731750085403615
70,6,4,S,0.1453402052986589
70,6,10,C,0.8285714285714286
70,6,15,C,0.0
70,7,0,S,0.0
70,7,1,S,0.14100615864064406
70,7,2,S,0.0
70,7,3,S,0.0
70,7,4,S,0.0
70,7,5,S,0.1209829025632292
70,7,15,C,0.8285714285714286
70,8,0,S,0.13265949524766085
70,8,1,S,0.0
70,8,2,S,0.1558359870843247
70,8,3,S,1.0
70,8,4,S,0.0
70,8,5,S,0.361959373075911
70,8,11,C,0.15714285714285714
70,8,14,C,0.8285714285714286
70,8,15,C,0.0
70,9,0,S,0.3798072527261098
70,9,2,S,0.11181985422042556
70,9,3,S,0.5
70,9,4,S,0.5
70,9,5,S,0.5
70,9,11,C,0.8285714285714286
70,9,15,C,0.0
70,10,6,S,0.16657217278092812
70,10,20,C,0.0
70,10,22,C,0.0
70,10,24,C,0.8857142857142857
70,10,12,C,0.21428571428571427
70,11,8,S,0.7537726561455574
70,11,9,S,0.06544494088615303
70,11,16,C,0.21428571428571427
70,11,20,C,0.7142857142857143
70,11,22,C,0.8857142857142857
70,11,12,C,0.014285714285714285
70,14,8,S,0.13266875154243363
70,14,18,C,0.0
70,14,20,C,0.8857142857142857
70,14,22,C,0.05714285714285714
70,14,24,C,0.0
70,15,6,S,0.0
70,15,7,S,0.11820476070152117
70,15,8,S,0.0
70,15,9,S,0.0
70,15,18,C,0.8857142857142857
70,12,10,S,1.0
70,12,11,S,0.0
70,12,25,C,0.9428571428571428
70,12,13,C,0.07142857142857142
70,16,11,S,0.6590733128076116
70,16,21,C,0.9428571428571428
70,16,23,C,0.0
70,18,14,S,0.0
70,18,15,S,0.33014973322435504
70,18,17,C,0.8
70,18,19,C,0.0
70,18,21,C,0.0
70,18,23,C,0.9428571428571428
70,18,25,C,0.0
70,18,13,C,0.08571428571428572
70,20,10,S,0.0
70,20,11,S,0.0
70,20,14,S,0.42407720621913325
70,20,21,C,0.0
70,20,23,C,0.8
70,20,13,C,0.9428571428571428
70,22,10,S,0.0
70,22,11,S,0.7294433478937128
70,22,14,S,1.0
70,22,17,C,0.0
70,22,19,C,0.9428571428571428
70,22,21,C,0.0
70,22,25,C,0.0
70,22,13,C,0.1
70,24,10,S,0.38458579839115997
70,24,14,S,0.0
70,24,17,C,0.9428571428571428
70,24,19,C,0.0
70,24,21,C,0.0
70,24,25,C,0.0
70,24,13,C,0.8
70,13,18,S,0.32746304629956524
70,13,20,S,0.30110079800897904
70,13,22,S,0.0
70,13,24,S,0.21705574381218776
70,13,12,S,0.0
70,17,18,S,0.5662985927054618
70,17,22,S,0.0
70,17,24,S,0.7954382415593383
70,19,18,S,0.0
70,19,22,S,0.5750528011399237
70,19,24,S,0.0
70,21,16,S,0.13469917364017148
70,21,18,S,0.0
70,21,20,S,0.0
70,21,22,S,0.0
70,21,24,S,0.0
70,23,16,S,0.0
70,23,18,S,0.6128905356564054
70,23,20,S,0.617730410579298
70,25,18,S,0.0
70,25,22,S,0.0
70,25,24,S,0.0
70,25,12,S,0.1838387124249953
71,0,6,C,0.04225352112676056
71,0,7,C,0.0
71,0,8,C,0.6338028169014085
71,0,9,C,0.7746478873239436
71,1,6,C,0.4788732394366197
71,1,7,C,0.7746478873239436
71,1,8,C,0.2676056338028169
71,2,6,C,0.014084507042253521
71,2,7,C,0.4507042253521127
71,2,8,C,0.7746478873239436
71,2,9,C,0.6338028169014085
71,3,6,C,0.7746478873239436
71,3,7,C,0.0
71,3,8,C,0.056338028169014086
71,3,9,C,0.14084507042253522
71,4,6,C,0.6338028169014085
71,4,7,C,0.0
71,4,8,C,0.09859154929577464
71,4,9,C,0.14084507042253522
71,5,7,C,0.6338028169014085
71,5,8,C,0.49295774647887325
71,5,9,C,0.14084507042253522
71,6,0,S,0.0
71,6,1,S,0.3333333333333333
71,6,2,S,0.0
71,6,3,S,0.12731750085403615
71,6,4,S,0.1493282313399033
71,6,10,C,0.8309859154929577
71,6,15,C,0.0
71,7,0,S,0.0
71,7,1,S,0.14100615864064406
71,7,2,S,0.0
71,7,3,S,0.0
71,7,4,S,0.0
71,7,5,S,0.1209829025632292
71,7,15,C,0.8309859154929577
71,8,0,S,0.13086645437130226
71,8,1,S,0.0
71,8,2,S,0.1558359870843247
71,8,3,S,1.0
71,8,4,S,0.0
71,8,5,S,0.361959373075911
71,8,11,C,0.16901408450704225
71,8,14,C,0.8309859154929577
71,8,15,C,0.0
71,9,0,S,0.3588440003169385
71,9,2,S,0.11181985422042556
71,9,3,S,0.5
71,9,4,S,0.5
71,9,5,S,0.5
71,9,11,C,0.8309859154929577
71,9,15,C,0.0
71,10,6,S,0.16414972838691622
71,10,20,C,0.0
71,10,22,C,0.014084507042253521
71,10,24,C,0.8873239436619719
71,10,12,C,0.22535211267605634
71,11,8,S,0.7537726561455574
71,11,9,S,0.06544494088615303
71,11,16,C,0.22535211267605634
71,11,20,C,0.7183098591549296
71,11,22,C,0.8873239436619719
71,11,12,C,0.028169014084507043
71,14,8,S,0.13266875154243363
71,14,18,C,0.0
71,14,20,C,0.8873239436619719
71,14,22,C,0.07042253521126761
71,14,24,C,0.0
71,15,6,S,0.0
71,15,7,S,0.11820476070152117
71,15,8,S,0.0
71,15,9,S,0.0
71,15,18,C,0.8873239436619719
71,12,10,S,1.0
71,12,11,S,0.0
71,12,25,C,0.9436619718309859
71,12,13,C,0.08450704225352113
71,16,11,S,0.6590733128076116
71,16,21,C,0.9436619718309859
71,16,23,C,0.0
71,18,14,S,0.0
71,18,15,S,0.33014973322435504
71,18,17,C,0.8028169014084507
71,18,19,C,0.0
71,18,21,C,0.0
71,18,23,C,0.9436619718309859
71,18,25,C,0.0
71,18,13,C,0.09859154929577464
71,20,10,S,0.0
71,20,11,S,0.0
71,20,14,S,0.42407720621913325
71,20,21,C,0.0
71,20,23,C,0.8028169014084507
71,20,13,C,0.9436619718309859
71,22,10,S,0.0
71,22,11,S,0.7294433478937128
71,22,14,S,1.0
71,22,17,C,0.0
71,22,19,C,0.9436619718309859
71,22,21,C,0.0
71,22,25,C,0.0
71,22,13,C,0.11267605633802817
71,24,10,S,0.39450166112458823
71,24,14,S,0.0
71,24,17,C,0.9436619718309859
71,24,19,C,0.0
71,24,21,C,0.0
71,24,25,C,0.0
71,24,13,C,0.8028169014084507
71,13,18,S,0.2466833613277604
71,13,20,S,0.29816017449830823
71,13,22,S,0.0
71,13,24,S,0.25735350023780046
71,13,12,S,0.0
71,17,18,S,0.5662985927054618
71,17,22,S,0.0
71,17,24,S,0.7779808271778883
71,19,18,S,0.0
71,19,22,S,0.5750528011399237
71,19,24,S,0.0
71,21,16,S,0.13469917364017148
71,21,18,S,0.0
71,21,20,S,0.0
71,21,22,S,0.0
71,21,24,S,0.0
71,23,16,S,0.0
71,23,18,S,0.6195589412773936
71,23,20,S,0.6358683592960147
71,25,18,S,0.0
71,25,22,S,0.0
71,25,24,S,0.0
71,25,12,S,0.1838387124249953
72,0,6,C,0.05555555555555555
72,0,7,C,0.0
72,0,8,C,0.6388888888888888
72,0,9,C,0.7777777777777778
72,1,6,C,0.4861111111111111
72,1,7,C,0.7777777777777778
72,1,8,C,0.2777777777777778
72,2,6,C,0.027777777777777776
72,2,7,C,0.4583333333333333
72,2,8,C,0.7777777777777778
72,2,9,C,0.6388888888888888
72,3,6,C,0.7777777777777778
72,3,7,C,0.0
72,3,8,C,0.06944444444444445
72,3,9,C,0.1527777777777778
72,4,6,C,0.6388888888888888
72,4,7,C,0.0
72,4,8,C,0.1111111111111111
72,4,9,C,0.1527777777777778
72,5,7,C,0.6388888888888888
72,5,8,C,0.5
72,5,9,C,0.1527777777777778
72,6,0,S,0.0
72,6,1,S,0.3871157455121057
72,6,2,S,0.0
72,6,3,S,0.12731750085403615
72,6,4,S,0.1546019585949766
72,6,10,C,0.8333333333333334
72,6,15,C,0.0
72,7,0,S,0.0
72,7,1,S,0.14100615864064406
72,7,2,S,0.0
72,7,3,S,0.0
72,7,4,S,0.0
72,7,5,S,0.1209829025632292
72,7,15,C,0.8333333333333334
72,8,0,S,0.12908210170588688
72,8,1,S,0.0
72,8,2,S,0.1558359870843247
72,8,3,S,1.0
72,8,4,S,0.0
72,8,5,S,0.361959373075911
72,8,11,C,0.18055555555555555
72,8,14,C,0.8333333333333334
72,8,15,C,0.0
72,9,0,S,0.3588440003169385
72,9,2,S,0.11181985422042556
72,9,3,S,0.5
72,9,4,S,0.5
72,9,5,S,0.5
72,9,11,C,0.8333333333333334
72,9,15,C,0.0
72,10,6,S,0.16180917997489278
72,10,20,C,0.0
72,10,22,C,0.027777777777777776
72,10,24,C,0.8888888888888888
72,10,12,C,0.2361111111111111
72,11,8,S,0.7537726561455574
72,11,9,S,0.06544494088615303
72,11,16,C,0.2361111111111111
72,11,20,C,0.7222222222222222
72,11,22,C,0.8888888888888888
72,11,12,C,0.041666666666666664
72,14,8,S,0.13266875154243363
72,14,18,C,0.0
72,14,20,C,0.8888888888888888
72,14,22,C,0.08333333333333333
72,14,24,C,0.0
72,15,6,S,0.0
72,15,7,S,0.13228102070102274
72,15,8,S,0.0
72,15,9,S,0.0
72,15,18,C,0.8888888888888888
72,12,10,S,1.0
72,12,11,S,1.0
72,12,17,C,0.0
72,12,25,C,0.9444444444444444
72,12,13,C,0.09722222222222222
72,16,11,S,0.6590733128076116
72,16,21,C,0.9444444444444444
72,16,23,C,0.0
72,18,14,S,0.0
72,18,15,S,0.33014973322435504
72,18,17,C,0.8055555555555556
72,18,19,C,0.0
72,18,21,C,0.0
72,18,23,C,0.9444444444444444
72,18,25,C,0.0
72,18,13,C,0.1111111111111111
72,20,10,S,0.0
72,20,11,S,0.0
72,20,14,S,0.42407720621913325
72,20,21,C,0.0
72,20,23,C,0.8055555555555556
72,20,13,C,0.9444444444444444
72,22,10,S,0.0
72,22,11,S,0.7294433478937128
72,22,14,S,1.0
72,22,17,C,0.0
72,22,19,C,0.9444444444444444
72,22,21,C,0.0
72,22,25,C,0.0
72,22,13,C,0.125
72,24,10,S,0.40393096240809573
72,24,14,S,0.0
72,24,17,C,0.9444444444444444
72,24,19,C,0.0
72,24,21,C,0.0
72,24,25,C,0.0
72,24,13,C,0.8055555555555556
72,13,18,S,0.2466833613277604
72,13,20,S,0.29504017888832684
72,13,22,S,0.1947763234213186
72,13,24,S,0.29531785453721415
72,13,12,S,0.0
72,17,18,S,0.5662985927054618
72,17,22,S,0.0
72,17,24,S,0.761146452664734
72,17,12,S,0.0
72,19,18,S,0.0
72,19,22,S,0.5750528011399237
72,19,24,S,0.0
72,21,16,S,0.13469917364017148
72,21,18,S,0.0
72,21,20,S,0.0
72,21,22,S,0.0
72,21,24,S,0.0
72,23,16,S,0.0
72,23,18,S,0.6262320130730176
72,23,20,S,0.6522012257369847
72,25,18,S,0.0
72,25,22,S,0.0
72,25,24,S,0.0
72,25,12,S,0.1838387124249953
73,0,6,C,0.0684931506849315
73,0,7,C,0.0
73,0,8,C,0.6438356164383562
73,0,9,C,0.7808219178082192
73,1,6,C,0.4931506849315068
73,1,7,C,0.7808219178082192
73,1,8,C,0.2876712328767123
73,2,6,C,0.0410958904109589
73,2,7,C,0.4657534246575342
73,2,8,C,0.7808219178082192
73,2,9,C,0.6438356164383562
73,3,6,C,0.7808219178082192
73,3,7,C,0.0
73,3,8,C,0.0821917808219178
73,3,9,C,0.1643835616438356
73,4,6,C,0.6438356164383562
73,4,7,C,0.0
73,4,8,C,0.1232876712328767
73,4,9,C,0.1643835616438356
73,5,7,C,0.6438356164383562
73,5,8,C,0.5068493150684932
73,5,9,C,0.1643835616438356
73,6,0,S,0.0
73,6,1,S,0.42030446926616993
73,6,2,S,1.0
73,6,3,S,0.12731750085403615
73,6,4,S,0.16092772633157446
73,6,10,C,0.8356164383561644
73,6,15,C,0.0
73,7,0,S,0.0
73,7,1,S,0.14100615864064406
73,7,2,S,0.0
73,7,3,S,0.0
73,7,4,S,0.0
73,7,5,S,0.1209829025632292
73,7,15,C,0.8356164383561644
73,8,0,S,0.13276372716240156
73,8,1,S,0.0
73,8,2,S,0.1558359870843247
73,8,3,S,1.0
73,8,4,S,0.0
73,8,5,S,0.361959373075911
73,8,11,C,0.1917808219178082
73,8,14,C,0.8356164383561644
73,8,15,C,0.0
73,9,0,S,0.3588440003169385
73,9,2,S,0.11181985422042556
73,9,3,S,0.5
73,9,4,S,0.5
73,9,5,S,0.5
73,9,11,C,0.8356164383561644
73,9,15,C,0.0
73,10,6,S,0.16180917997489278
73,10,20,C,0.0
73,10,22,C,0.0410958904109589
73,10,24,C,0.8904109589041096
73,10,12,C,0.2465753424657534
73,11,8,S,0.7537726561455574
73,11,9,S,0.06544494088615303
73,11,16,C,0.2465753424657534
73,11,20,C,0.726027397260274
73,11,22,C,0.8904109589041096
73,11,12,C,0.0547945205479452
73,14,8,S,0.13266875154243363
73,14,18,C,0.0
73,14,20,C,0.8904109589041096
73,14,22,C,0.0958904109589041
73,14,24,C,0.0
73,15,6,S,0.0
73,15,7,S,0.14538738119279807
73,15,8,S,0.0
73,15,9,S,0.0
73,15,18,C,0.8904109589041096
73,12,10,S,1.0
73,12,11,S,1.0
73,12,17,C,0.0
73,12,25,C,0.9452054794520548
73,12,13,C,0.1095890410958904
73,16,11,S,0.6590733128076116
73,16,21,C,0.9452054794520548
73,16,23,C,0.0
73,16,25,C,0.0
73,18,14,S,0.0
73,18,15,S,0.33014973322435504
73,18,17,C,0.8082191780821918
73,18,19,C,0.0
73,18,21,C,0.0
73,18,23,C,0.9452054794520548
73,18,25,C,0.0
73,18,13,C,0.1232876712328767
73,20,10,S,0.0
73,20,11,S,0.0
73,20,14,S,0.43128033553717365
73,20,19,C,0.0
73,20,21,C,0.0
73,20,23,C,0.8082191780821918
73,20,13,C,0.9452054794520548
73,22,10,S,1.0
73,22,11,S,0.7294433478937128
73,22,14,S,1.0
73,22,17,C,0.0
73,22,19,C,0.9452054794520548
73,22,21,C,0.0
73,22,25,C,0.0
73,22,13,C,0.136986301369863
73,24,10,S,0.4128837061376038
73,24,14,S,0.0
73,24,17,C,0.9452054794520548
73,24,19,C,0.0
73,24,21,C,0.0
73,24,25,C,0.0
73,24,13,C,0.8082191780821918
73,13,18,S,0.19787170421929284
73,13,20,S,0.29183727045801344
73,13,22,S,0.1947763234213186
73,13,24,S,0.32988267790154346
73,13,12,S,0.0
73,17,18,S,0.5662985927054618
73,17,22,S,0.0
73,17,24,S,0.7449578452571309
73,17,12,S,0.0
73,19,18,S,0.0
73,19,20,S,0.0
73,19,22,S,0.5750528011399237
73,19,24,S,0.0
73,21,16,S,0.13469917364017148
73,21,18,S,0.0
73,21,20,S,0.0
73,21,22,S,0.0
73,21,24,S,0.0
73,23,16,S,0.0
73,23,18,S,0.632771387298806
73,23,20,S,0.6522012257369847
73,25,16,S,0.0
73,25,18,S,0.0
73,25,22,S,0.0
73,25,24,S,0.0
73,25,12,S,0.1838387124249953
74,0,6,C,0.08108108108108109
74,0,7,C,0.0
74,0,8,C,0.6486486486486487
74,0,9,C,0.7837837837837838
74,1,6,C,0.5
74,1,7,C,0.7837837837837838
74,1,8,C,0.2972972972972973
74,2,6,C,0.05405405405405406
74,2,7,C,0.47297297297297297
74,2,8,C,0.7837837837837838
74,2,9,C,0.6486486486486487
74,3,6,C,0.7837837837837838
74,3,7,C,0.0
74,3,8,C,0.0945945945945946
74,3,9,C,0.17567567567567569
74,4,6,C,0.6486486486486487
74,4,7,C,0.0
74,4,8,C,0.13513513513513514
74,4,9,C,0.17567567567567569
74,5,7,C,0.6486486486486487
74,5,8,C,0.5135135135135135
74,5,9,C,0.17567567567567569
74,6,0,S,0.0
74,6,1,S,0.4413169496558462
74,6,2,S,1.0
74,6,3,S,0.12731750085403615
74,6,4,S,0.16808060470605402
74,6,10,C,0.8378378378378378
74,6,15,C,0.0
74,7,0,S,0.0
74,7,1,S,0.14100615864064406
74,7,2,S,0.0
74,7,3,S,0.0
74,7,4,S,0.0
74,7,5,S,0.1209829025632292
74,7,15,C,0.8378378378378378
74,8,0,S,0.13276372716240156
74,8,1,S,0.0
74,8,2,S,0.1558359870843247
74,8,3,S,1.0
74,8,4,S,0.0
74,8,5,S,0.361959373075911
74,8,11,C,0.20270270270270271
74,8,14,C,0.8378378378378378
74,8,15,C,0.0
74,9,0,S,0.3588440003169385
74,9,2,S,0.11181985422042556
74,9,3,S,0.5
74,9,4,S,0.5
74,9,5,S,0.5
74,9,11,C,0.8378378378378378
74,9,15,C,0.0
74,10,6,S,0.16180917997489278
74,10,20,C,0.0
74,10,22,C,0.05405405405405406
74,10,24,C,0.8918918918918919
74,10,12,C,0.25675675675675674
74,11,8,S,0.7537726561455574
74,11,9,S,0.06544494088615303
74,11,16,C,0.25675675675675674
74,11,20,C,0.7297297297297297
74,11,22,C,0.8918918918918919
74,11,12,C,0.06756756756756757
74,14,8,S,0.13266875154243363
74,14,18,C,0.0
74,14,20,C,0.8918918918918919
74,14,22,C,0.10810810810810811
74,14,24,C,0.0
74,15,6,S,0.0
74,15,7,S,0.14538738119279807
74,15,8,S,0.0
74,15,9,S,0.0
74,15,18,C,0.8918918918918919
74,12,10,S,1.0
74,12,11,S,1.0
74,12,17,C,0.0
74,12,25,C,0.9459459459459459
74,12,13,C,0.12162162162162163
74,16,11,S,0.6590733128076116
74,16,21,C,0.9459459459459459
74,16,23,C,0.0
74,16,25,C,0.0
74,18,14,S,0.0
74,18,15,S,0.33014973322435504
74,18,17,C,0.8108108108108109
74,18,19,C,0.0
74,18,21,C,0.0
74,18,23,C,0.9459459459459459
74,18,25,C,0.0
74,18,13,C,0.13513513513513514
74,20,10,S,0.0
74,20,11,S,0.0
74,20,14,S,0.43835042342317104
74,20,19,C,0.0
74,20,21,C,0.0
74,20,23,C,0.8108108108108109
74,20,13,C,0.9459459459459459
74,22,10,S,1.0
74,22,11,S,0.7294433478937128
74,22,14,S,1.0
74,22,17,C,0.0
74,22,19,C,0.9459459459459459
74,22,21,C,0.0
74,22,25,C,0.0
74,22,13,C,0.14864864864864866
74,24,10,S,0.4213737643281026
74,24,14,S,0.0
74,24,17,C,0.9459459459459459
74,24,19,C,0.013513513513513514
74,24,21,C,0.0
74,24,25,C,0.0
74,24,13,C,0.8108108108108109
74,13,18,S,0.1597143409243866
74,13,20,S,0.28858072069317414
74,13,22,S,0.1947763234213186
74,13,24,S,0.3612041370674571
74,13,12,S,0.0
74,17,18,S,0.5662985927054618
74,17,22,S,0.0
74,17,24,S,0.7502703385197907
74,17,12,S,0.0
74,19,18,S,0.0
74,19,20,S,0.0
74,19,22,S,0.5750528011399237
74,19,24,S,0.0
74,21,16,S,0.13469917364017148
74,21,18,S,0.0
74,21,20,S,0.0
74,21,22,S,0.0
74,21,24,S,0.0
74,23,16,S,0.0
74,23,18,S,0.6390491004084309
74,23,20,S,0.6522012257369847
74,25,16,S,0.0
74,25,18,S,0.0
74,25,22,S,0.0
74,25,24,S,0.0
74,25,12,S,0.1838387124249953
75,0,6,C,0.09333333333333334
75,0,7,C,0.0
75,0,8,C,0.6533333333333333
75,0,9,C,0.7866666666666666
75,1,6,C,0.5066666666666667
75,1,7,C,0.7866666666666666
75,1,8,C,0.30666666666666664
75,2,6,C,0.06666666666666667
75,2,7,C,0.48
75,2,8,C,0.7866666666666666
75,2,9,C,0.6533333333333333
75,3,6,C,0.7866666666666666
75,3,7,C,0.0
75,3,8,C,0.10666666666666667
75,3,9,C,0.18666666666666668
75,4,6,C,0.6533333333333333
75,4,7,C,0.0
75,4,8,C,0.14666666666666667
75,4,9,C,0.18666666666666668
75,5,7,C,0.6533333333333333
75,5,8,C,0.52
75,5,9,C,0.18666666666666668
75,6,0,S,0.0
75,6,1,S,0.45517996045202364
75,6,2,S,1.0
75,6,3,S,0.12731750085403615
75,6,4,S,0.17585140691341167
75,6,10,C,0.84
75,6,15,C,0.0
75,7,0,S,0.0
75,7,1,S,0.14100615864064406
75,7,2,S,0.0
75,7,3,S,0.0
75,7,4,S,0.0
75,7,5,S,0.1209829025632292
75,7,15,C,0.84
75,8,0,S,0.13276372716240156
75,8,1,S,0.0
75,8,2,S,0.1558359870843247
75,8,3,S,1.0
75,8,4,S,0.0
75,8,5,S,0.361959373075911
75,8,11,C,0.21333333333333335
75,8,14,C,0.84
75,8,15,C,0.0
75,9,0,S,0.3588440003169385
75,9,2,S,0.11181985422042556
75,9,3,S,0.5
75,9,4,S,0.5
75,9,5,S,0.5
75,9,11,C,0.84
75,9,15,C,0.0
75,10,6,S,0.16180917997489278
75,10,20,C,0.0
75,10,22,C,0.06666666666666667
75,10,24,C,0.8933333333333333
75,10,12,C,0.26666666666666666
75,11,8,S,0.7537726561455574
75,11,9,S,0.06544494088615303
75,11,16,C,0.26666666666666666
75,11,20,C,0.7333333333333333
75,11,22,C,0.8933333333333333
75,11,12,C,0.08
75,14,8,S,0.13266875154243363
75,14,18,C,0.0
75,14,20,C,0.8933333333333333
75,14,22,C,0.12
75,14,24,C,0.0
75,15,6,S,0.0
75,15,7,S,0.14538738119279807
75,15,8,S,0.0
75,15,9,S,0.0
75,15,18,C,0.8933333333333333
75,12,10,S,1.0
75,12,11,S,1.0
75,12,17,C,0.0
75,12,25,C,0.9466666666666667
75,12,13,C,0.13333333333333333
75,16,11,S,0.6590733128076116
75,16,21,C,0.9466666666666667
75,16,23,C,0.0
75,16,25,C,0.0
75,18,14,S,0.0
75,18,15,S,0.33014973322435504
75,18,17,C,0.8133333333333334
75,18,19,C,0.013333333333333334
75,18,21,C,0.0
75,18,23,C,0.9466666666666667
75,18,25,C,0.0
75,18,13,C,0.14666666666666667
75,20,10,S,0.0
75,20,11,S,0.0
75,20,14,S,0.44529257060438054
75,20,19,C,0.0
75,20,21,C,0.0
75,20,23,C,0.8133333333333334
75,20,13,C,0.9466666666666667
75,22,10,S,1.0
75,22,11,S,0.7294433478937128
75,22,14,S,1.0
75,22,17,C,0.0
75,22,19,C,0.9466666666666667
75,22,21,C,0.0
75,22,25,C,0.013333333333333334
75,22,13,C,0.16
75,24,10,S,0.4294177179062767
75,24,14,S,0.0
75,24,17,C,0.9466666666666667
75,24,19,C,0.02666666666666667
75,24,21,C,0.0
75,24,25,C,0.013333333333333334
75,24,13,C,0.8133333333333334
75,13,18,S,0.13045282664388855
75,13,20,S,0.2852959297010397
75,13,22,S,0.1947763234213186
75,13,24,S,0.3894977887134681
75,13,12,S,0.0
75,17,18,S,0.5662985927054618
75,17,22,S,0.0
75,17,24,S,0.7553440550440955
75,17,12,S,0.0
75,19,18,S,0.0
75,19,20,S,0.0
75,19,22,S,0.5799551279450392
75,19,24,S,0.0
75,21,16,S,0.13469917364017148
75,21,18,S,0.0
75,21,20,S,0.0
75,21,22,S,0.0
75,21,24,S,0.0
75,23,16,S,0.0
75,23,18,S,0.644948579677132
75,23,20,S,0.6522012257369847
75,25,16,S,0.0
75,25,18,S,0.0
75,25,22,S,0.0
75,25,24,S,0.0
75,25,12,S,0.1838387124249953
76,0,6,C,0.10526315789473684
76,0,7,C,0.0
76,0,8,C,0.6578947368421053
76,0,9,C,0.7894736842105263
76,1,6,C,0.5131578947368421
76,1,7,C,0.7894736842105263
76,1,8,C,0.3157894736842105
76,2,6,C,0.07894736842105263
76,2,7,C,0.4868421052631579
76,2,8,C,0.7894736842105263
76,2,9,C,0.6578947368421053
76,3,6,C,0.7894736842105263
76,3,7,C,0.0
76,3,8,C,0.11842105263157894
76,3,9,C,0.19736842105263158
76,4,6,C,0.6578947368421053
76,4,7,C,0.0
76,4,8,C,0.15789473684210525
76,4,9,C,0.19736842105263158
76,5,7,C,0.6578947368421053
76,5,8,C,0.5263157894736842
76,5,9,C,0.19736842105263158
76,6,0,S,0.0
